question-129,-96.680326,70.000000,16.335880,0,0.000000
question-130,-153.476785,70.000000,8.831566,0,0.000000
question-131,13.906829,70.000000,16.458859,99,5.916667
question-132,-17.039346,70.000000,15.990640,98,5.915510
question-133,89.921055,70.000000,1.828590,0,0.000000
question-134,-125.834481,70.000000,14.152206,0,0.000000
question-135,9.140026,70.000000,13.288851,54,5.861667
question-136,25.791719,70.000000,6.003948,38,6.063947
question-137,-80.780243,70.000000,15.538305,0,0.000000
question-138,39.703445,70.000000,7.109901,237,5.971013
question-139,114.072638,70.000000,5.513755,0,0.000000
question-140,-141.172147,70.000000,11.114917,0,0.000000
question-141,149.611433,70.000000,9.973324,0,0.000000
question-142,141.152271,70.000000,8.835992,0,0.000000
question-143,-141.765987,70.000000,12.456511,0,0.000000
question-144,-99.456356,70.000000,3.057206,0,0.000000
question-145,-117.398301,70.000000,17.632907,0,0.000000
question-146,-98.649164,70.000000,8.220840,0,0.000000
question-147,60.504694,70.000000,7.409035,0,0.000000
question-148,-145.787629,70.000000,10.136396,0,0.000000
question-149,-103.175722,70.000000,9.586965,0,0.000000
question-150,21.178544,70.000000,6.698556,6,6.301667
question-151,-18.187079,70.000000,9.144927,46,5.965870
question-152,31.492419,70.000000,12.688697,380,6.007368
question-153,107.497909,70.000000,4.010156,0,0.000000
question-154,-42.929920,70.000000,19.538041,93,5.913011
question-155,2.451644,70.000000,1.988464,0,0.000000
question-156,-70.821305,70.000000,18.624744,0,0.000000
question-157,38.700921,70.000000,3.898085,169,5.978817
question-158,-2.095287,70.000000,15.400690,79,5.823544
question-159,140.685130,70.000000,3.171307,0,0.000000
question-160,-147.745957,70.000000,15.932653,0,0.000000
question-161,-102.594757,70.000000,14.697959,0,0.000000
question-162,9.732953,70.000000,4.076031,0,0.000000
question-163,-136.036844,70.000000,3.782394,0,0.000000
question-164,-55.105489,70.000000,3.965349,0,0.000000
question-165,-3.692614,70.000000,7.108698,41,5.839756
question-166,-142.168008,70.000000,1.195262,0,0.000000
question-167,28.925884,70.000000,2.341091,17,6.059412
question-168,-42.846959,70.000000,17.424467,75,5.923867
question-169,-87.737212,70.000000,17.045004,0,0.000000
question-170,133.706273,70.000000,8.055177,0,0.000000
question-171,54.274059,70.000000,18.966017,265,5.985962
question-172,133.611392,70.000000,8.824304,0,0.000000
question-173,2.428782,70.000000,14.899464,66,5.818182
question-174,-151.304058,70.000000,0.139215,0,0.000000
question-175,-77.472327,70.000000,9.925928,0,0.000000
question-176,-59.533496,70.000000,0.718750,0,0.000000
question-177,-32.700118,70.000000,5.310600,0,0.000000
question-178,-85.354039,70.000000,8.201785,0,0.000000
question-179,44.150678,70.000000,17.986781,398,5.988518
question-180,-121.718674,70.000000,7.901799,0,0.000000
question-181,-148.977725,70.000000,1.937841,0,0.000000
question-182,146.852595,70.000000,13.208309,0,0.000000
question-183,-44.094825,70.000000,15.863246,49,5.982041
question-184,38.783867,70.000000,1.026441,1,5.710000
question-185,-118.024320,70.000000,3.408366,0,0.000000
question-186,24.360977,70.000000,7.472625,41,6.074878
question-187,-135.042475,70.000000,5.220418,0,0.000000
question-188,144.337513,70.000000,6.220742,0,0.000000
question-189,-148.819314,70.000000,16.645692,0,0.000000
question-190,121.340352,70.000000,12.547862,0,0.000000
question-191,-5.676348,70.000000,2.664662,14,5.941429
question-192,152.389403,70.000000,6.982274,0,0.000000
question-193,58.386162,70.000000,6.328713,0,0.000000
question-194,-39.784830,70.000000,0.187964,0,0.000000
question-195,-60.250110,70.000000,18.013050,2,5.745000
question-196,59.786568,70.000000,10.782245,0,0.000000
question-197,21.467713,70.000000,6.752890,6,6.301667
question-198,75.313640,70.000000,10.155821,0,0.000000
question-199,-81.352526,70.000000,2.990899,0,0.000000
question-200,-3.710173,70.000000,15.378271,101,5.891980
question-201,30.520128,70.000000,18.795838,530,5.982208
question-202,130.219218,70.000000,6.517153,0,0.000000
question-203,47.970251,70.000000,2.226398,0,0.000000
question-204,122.775742,70.000000,19.073162,0,0.000000
question-205,84.607192,70.000000,2.714163,1,5.720000
question-206,8.524551,70.000000,13.969223,57,5.849123
question-207,-86.973068,70.000000,4.043822,0,0.000000
question-208,-152.651362,70.000000,9.002153,0,0.000000
question-209,63.267066,70.000000,0.578054,0,0.000000
question-210,-66.006608,70.000000,7.000059,0,0.000000
question-211,-104.461289,70.000000,11.813979,0,0.000000
question-212,64.327544,70.000000,0.543642,0,0.000000
question-213,-22.639188,70.000000,4.637906,4,5.720000
question-214,84.448343,70.000000,2.685335,1,5.720000
question-215,17.341757,70.000000,12.667500,33,5.930606
question-216,-41.150486,70.000000,2.158066,0,0.000000
question-217,-89.197396,70.000000,10.332933,0,0.000000
question-218,-126.558027,70.000000,3.243523,0,0.000000
question-219,128.803168,70.000000,2.443962,0,0.000000
question-220,-9.064983,70.000000,13.791935,91,5.909121
question-221,39.409283,70.000000,3.245717,111,5.979009
question-222,-72.391388,70.000000,6.631021,0,0.000000
question-223,81.767727,70.000000,16.971553,3,5.686667
question-224,-17.298392,70.000000,7.992412,45,5.974000
question-225,16.257574,70.000000,7.864861,4,6.537500
question-226,-89.371497,70.000000,6.469226,0,0.000000
question-227,-105.293375,70.000000,4.527736,0,0.000000
question-228,-136.366299,70.000000,7.206756,0,0.000000
question-229,62.388822,70.000000,18.509446,0,0.000000
question-230,-97.270603,70.000000,18.598415,0,0.000000
question-231,-69.870587,70.000000,10.331241,0,0.000000
question-232,153.327159,70.000000,13.903693,0,0.000000
question-233,148.854164,70.000000,8.918142,0,0.000000
question-234,-29.448020,70.000000,1.810521,0,0.000000
question-235,-130.282825,70.000000,9.654591,0,0.000000
question-236,-104.183836,70.000000,17.109137,0,0.000000
question-237,8.491663,70.000000,17.832965,96,5.860937
question-238,-54.843742,70.000000,8.211172,0,0.000000
question-239,-105.914414,70.000000,12.326572,0,0.000000
question-240,-128.614858,70.000000,6.822460,0,0.000000
question-241,-43.983039,70.000000,3.893879,1,5.900000
question-242,-11.710905,70.000000,9.768992,77,5.936623
question-243,-61.463950,70.000000,2.950898,0,0.000000
question-244,-57.609105,70.000000,12.148206,1,5.900000
question-245,98.813569,70.000000,13.860593,1,5.720000
question-246,70.348149,70.000000,16.566758,1,5.720000
question-247,-19.347621,70.000000,12.084088,66,5.900606
question-248,92.513500,70.000000,1.250368,0,0.000000
question-249,108.573905,70.000000,4.243100,0,0.000000
question-250,142.566076,70.000000,9.460144,0,0.000000
question-251,98.369117,70.000000,19.983818,2,5.645000
question-252,-54.484441,70.000000,2.800930,0,0.000000
question-253,135.778466,70.000000,12.592799,0,0.000000
question-254,157.550273,70.000000,4.904078,0,0.000000
question-255,40.517916,70.000000,5.378537,184,5.983152
question-256,-58.122154,70.000000,6.446981,0,0.000000
question-257,148.422143,70.000000,3.937168,0,0.000000
question-258,-19.338406,70.000000,17.417726,103,5.923398
question-259,12.881285,70.000000,14.577551,57,5.862281
question-260,-118.703578,70.000000,19.974481,0,0.000000
question-261,132.621932,70.000000,12.620059,0,0.000000
question-262,1.363750,70.000000,5.214238,22,5.819545
question-263,16.684385,70.000000,13.814995,61,6.017705
question-264,-142.814859,70.000000,7.839787,0,0.000000
question-265,-156.341705,70.000000,13.414600,0,0.000000
question-266,141.766273,70.000000,16.325834,0,0.000000
question-267,112.289273,70.000000,0.293576,0,0.000000
question-268,136.324361,70.000000,14.141906,0,0.000000
question-269,-59.244862,70.000000,4.685098,0,0.000000
question-270,116.417354,70.000000,2.604525,0,0.000000
question-271,-9.313100,70.000000,16.021253,98,5.895816
question-272,143.048142,70.000000,2.899711,0,0.000000
question-273,-33.649855,70.000000,18.776222,117,5.961795
question-274,23.240267,70.000000,8.485594,43,6.089302
question-275,3.143703,70.000000,16.729616,91,5.851319
question-276,45.587742,70.000000,3.866513,0,0.000000
question-277,-51.391379,70.000000,16.480839,34,6.005294
question-278,117.229032,70.000000,2.876443,0,0.000000
question-279,-62.475030,70.000000,6.031191,0,0.000000
question-280,-8.928910,70.000000,0.446819,0,0.000000
question-281,22.185528,70.000000,18.046431,424,5.980519
question-282,6.175534,70.000000,0.758999,0,0.000000
question-283,-148.121193,70.000000,7.200298,0,0.000000
question-284,118.335117,70.000000,3.254209,0,0.000000
question-285,97.177378,70.000000,1.154187,0,0.000000
question-286,133.703544,70.000000,2.673701,0,0.000000
question-287,-86.979459,70.000000,10.788106,0,0.000000
question-288,-98.651903,70.000000,16.181744,0,0.000000
question-289,-116.337010,70.000000,13.511144,0,0.000000
question-290,-46.831794,70.000000,1.273554,0,0.000000
question-291,-126.478794,70.000000,9.917020,0,0.000000
question-292,-86.146451,70.000000,16.548739,0,0.000000
question-293,-84.668879,70.000000,1.560141,0,0.000000
question-294,-30.686013,70.000000,2.587480,0,0.000000
question-295,-105.252590,70.000000,4.549412,0,0.000000
question-296,-36.711284,70.000000,3.461390,0,0.000000
question-297,-136.445296,70.000000,19.584714,0,0.000000
question-298,131.656404,70.000000,0.011114,0,0.000000
question-299,-137.629234,70.000000,8.380748,0,0.000000
question-300,-154.809102,70.000000,2.860847,0,0.000000
question-301,-45.696005,70.000000,4.178080,1,5.900000
question-302,-26.463697,70.000000,18.093184,119,5.924454
question-303,9.873582,70.000000,3.110413,0,0.000000
question-304,-19.593761,70.000000,11.434888,64,5.901875
question-305,143.161147,70.000000,1.865706,0,0.000000
question-306,-118.066186,70.000000,9.303419,0,0.000000
question-307,71.368881,70.000000,18.263780,1,5.720000
question-308,71.470502,70.000000,15.258904,1,5.720000
question-309,-66.696088,70.000000,12.161320,0,0.000000
question-310,-93.311444,70.000000,15.591914,0,0.000000
question-311,-67.445328,70.000000,9.576632,0,0.000000
question-312,-131.743442,70.000000,3.534804,0,0.000000
question-313,144.284331,70.000000,3.303917,0,0.000000
question-314,127.016008,70.000000,1.084656,0,0.000000
question-315,-87.943539,70.000000,16.936038,0,0.000000
question-316,-118.915761,70.000000,8.387352,0,0.000000
question-317,-75.349381,70.000000,12.995894,0,0.000000
question-318,-146.704386,70.000000,15.411808,0,0.000000
question-319,5.407021,70.000000,8.495221,26,5.791154
question-320,-38.011635,70.000000,14.011110,70,5.940429
question-321,99.738004,70.000000,10.932241,0,0.000000
question-322,-144.243147,70.000000,5.421894,0,0.000000
question-323,55.492188,70.000000,4.603206,0,0.000000
question-324,-1.912670,70.000000,13.859252,73,5.823151
question-325,-141.894124,70.000000,19.226082,0,0.000000
question-326,33.118227,70.000000,14.089524,416,6.006298
question-327,79.562835,70.000000,13.772838,1,5.720000
question-328,27.938508,70.000000,0.895066,1,5.780000
question-329,-23.435884,70.000000,8.762544,37,5.975946
question-330,-21.800051,70.000000,9.039954,44,5.959545
question-331,-96.205791,70.000000,19.890011,0,0.000000
question-332,114.316789,70.000000,16.585022,0,0.000000
question-333,-111.152379,70.000000,12.765423,0,0.000000
question-334,-94.194683,70.000000,9.149975,0,0.000000
question-335,-135.827046,70.000000,0.705573,0,0.000000
question-336,17.861690,70.000000,10.504169,12,6.113333
question-337,158.063269,70.000000,19.524505,0,0.000000
question-338,51.542845,70.000000,14.382977,116,5.962328
question-339,93.909434,70.000000,1.600913,0,0.000000
question-340,128.972877,70.000000,18.259257,0,0.000000
question-341,7.886776,70.000000,15.393345,73,5.864110
question-342,11.654119,70.000000,6.585394,0,0.000000
question-343,-45.760272,70.000000,0.360186,0,0.000000
question-344,18.435888,70.000000,0.579221,0,0.000000
question-345,-17.494190,70.000000,2.345561,0,0.000000
question-346,-6.353889,70.000000,1.423414,5,6.028000
question-347,112.243044,70.000000,0.387450,0,0.000000
question-348,124.258493,70.000000,18.848720,0,0.000000
question-349,-50.183840,70.000000,19.722591,45,5.992222
question-350,23.731022,70.000000,14.911830,308,5.994935
question-351,-43.223773,70.000000,6.083128,1,5.900000
question-352,86.633359,70.000000,4.447706,1,5.720000
question-353,-112.680422,70.000000,16.321610,0,0.000000
question-354,92.871386,70.000000,7.755301,1,5.720000
question-355,-147.796134,70.000000,13.706766,0,0.000000
question-356,25.359279,70.000000,14.450292,330,5.993273
question-357,13.031663,70.000000,13.074010,36,5.928056
question-358,-1.254755,70.000000,16.690875,90,5.871000
question-359,-89.151230,70.000000,19.020425,0,0.000000
question-360,-110.948404,70.000000,7.263238,0,0.000000
question-361,-5.743287,70.000000,3.900666,22,5.935000
question-362,-137.658205,70.000000,18.989927,0,0.000000
question-363,80.826208,70.000000,14.631073,1,5.720000
question-364,-103.682577,70.000000,2.835556,0,0.000000
question-365,-47.219182,70.000000,13.435778,40,5.990500
question-366,95.306353,70.000000,17.624911,2,5.645000
question-367,-128.781710,70.000000,11.971642,0,0.000000
question-368,-122.536065,70.000000,15.749596,0,0.000000
question-369,-154.795169,70.000000,11.471632,0,0.000000
question-370,-47.170455,70.000000,18.854998,49,5.982041
question-371,37.428756,70.000000,16.721020,454,5.993546
question-372,-137.368126,70.000000,9.908288,0,0.000000
question-373,77.819511,70.000000,16.409858,1,5.720000
question-374,-92.844958,70.000000,9.441837,0,0.000000
question-375,-52.169588,70.000000,13.839061,3,5.830000
question-376,-126.191135,70.000000,15.581673,0,0.000000
question-377,-19.854883,70.000000,16.450966,92,5.931522
question-378,88.992661,70.000000,18.674800,4,5.675000
question-379,-142.409475,70.000000,15.568988,0,0.000000
question-380,-152.092365,70.000000,9.300312,0,0.000000
question-381,-56.440391,70.000000,16.130003,3,5.830000
question-382,-78.671665,70.000000,14.449678,0,0.000000
question-383,102.075810,70.000000,3.487211,0,0.000000
question-384,-43.005236,70.000000,7.245556,1,5.900000
question-385,-112.241086,70.000000,17.842219,0,0.000000
question-386,70.155401,70.000000,8.800036,0,0.000000
question-387,42.268874,70.000000,5.063933,46,5.936522
question-388,153.755399,70.000000,19.812382,0,0.000000
question-389,70.091679,70.000000,11.416370,0,0.000000
question-390,-98.761111,70.000000,12.995719,0,0.000000
question-391,-14.786872,70.000000,3.276121,2,5.730000
question-392,-89.473755,70.000000,0.004506,0,0.000000
question-393,53.083312,70.000000,12.544055,7,6.261429
question-394,-145.551259,70.000000,0.503130,0,0.000000
question-395,-36.772432,70.000000,10.629959,36,5.941667
question-396,32.577765,70.000000,2.354912,12,5.860000
question-397,15.194484,70.000000,5.704710,1,6.600000
question-398,57.235094,70.000000,11.477526,0,0.000000
question-399,73.608282,70.000000,7.527035,0,0.000000
question-400,134.193178,70.000000,11.305972,0,0.000000
question-401,130.149341,70.000000,8.913084,0,0.000000
question-402,-69.224176,70.000000,14.374025,0,0.000000
question-403,39.584484,70.000000,7.108306,238,5.969580
question-404,41.761758,70.000000,19.729041,485,5.999072
question-405,50.257082,70.000000,15.334079,256,5.982617
question-406,-27.665759,70.000000,10.801140,31,5.972581
question-407,120.993826,70.000000,11.620201,0,0.000000
question-408,-11.310768,70.000000,19.583195,120,5.883417
question-409,-107.891021,70.000000,1.186464,0,0.000000
question-410,-113.710770,70.000000,5.520042,0,0.000000
question-411,-13.077769,70.000000,18.773532,113,5.893717
question-412,107.258234,70.000000,9.549576,0,0.000000
question-413,-134.178250,70.000000,1.912532,0,0.000000
question-414,-43.080531,70.000000,11.681071,44,5.985227
question-415,109.505782,70.000000,1.682986,0,0.000000
question-416,156.395749,70.000000,11.295393,0,0.000000
question-417,144.346562,70.000000,16.761295,0,0.000000
question-418,-56.578790,70.000000,18.610884,18,6.082778
question-419,133.026686,70.000000,12.208773,0,0.000000
question-420,-96.092508,70.000000,4.234370,0,0.000000
question-421,131.386561,70.000000,14.757931,0,0.000000
question-422,140.413082,70.000000,8.102089,0,0.000000
question-423,125.698622,70.000000,15.463068,0,0.000000
question-424,-159.837617,70.000000,18.648430,0,0.000000
question-425,99.330324,70.000000,16.587286,1,5.720000
question-426,49.850770,70.000000,16.227418,287,5.969756
question-427,-48.301539,70.000000,13.816104,33,6.007576
question-428,-133.025711,70.000000,14.896004,0,0.000000
question-429,134.749008,70.000000,7.161928,0,0.000000
question-430,-41.564541,70.000000,3.559274,0,0.000000
question-431,127.962333,70.000000,12.383974,0,0.000000
question-432,-14.921858,70.000000,19.416149,114,5.908860
question-433,79.210421,70.000000,5.961147,0,0.000000
question-434,145.693998,70.000000,4.536575,0,0.000000
question-435,-127.924567,70.000000,17.441847,0,0.000000
question-436,-112.701447,70.000000,14.949096,0,0.000000
question-437,75.892215,70.000000,18.171189,2,5.645000
question-438,-50.841892,70.000000,15.973763,34,6.005294
question-439,-101.540700,70.000000,10.168431,0,0.000000
question-440,27.448828,70.000000,3.921676,23,6.034783
question-441,-101.508072,70.000000,7.101375,0,0.000000
question-442,-34.197156,70.000000,15.128758,77,5.917662
question-443,125.030653,70.000000,0.764242,0,0.000000
question-444,61.523558,70.000000,13.118746,0,0.000000
question-445,-151.944971,70.000000,0.445703,0,0.000000
question-446,-85.110515,70.000000,4.707073,0,0.000000
question-447,-117.429752,70.000000,6.782679,0,0.000000
question-448,-67.286097,70.000000,0.260416,0,0.000000
question-449,-36.271318,70.000000,17.387941,86,5.923140
question-450,138.935501,70.000000,13.709339,0,0.000000
question-451,77.199601,70.000000,19.648898,4,5.675000
question-452,-79.377471,70.000000,3.476778,0,0.000000
question-453,-63.957269,70.000000,18.640574,1,5.900000
question-454,-109.022766,70.000000,4.826328,0,0.000000
question-455,107.987602,70.000000,11.620449,0,0.000000
question-456,138.980353,70.000000,16.008618,0,0.000000
question-457,-106.324479,70.000000,9.618802,0,0.000000
question-458,-128.763078,70.000000,6.168585,0,0.000000
question-459,-23.818375,70.000000,10.020544,44,5.988182
question-460,85.225987,70.000000,2.943611,1,5.720000
question-461,134.513752,70.000000,15.223182,0,0.000000
question-462,88.518900,70.000000,17.678979,4,5.675000
question-463,54.289123,70.000000,7.623912,0,0.000000
question-464,-125.496526,70.000000,11.793574,0,0.000000
question-465,134.520457,70.000000,14.141038,0,0.000000
question-466,-60.014752,70.000000,16.003581,1,5.900000
question-467,-123.176371,70.000000,4.470413,0,0.000000
question-468,135.966146,70.000000,0.308588,0,0.000000
question-469,13.665500,70.000000,11.373184,7,6.211429
question-470,61.969794,70.000000,8.786898,0,0.000000
question-471,43.963687,70.000000,8.884777,230,5.989652
question-472,-90.345312,70.000000,4.377727,0,0.000000
question-473,-4.386784,70.000000,3.668196,24,5.917917
question-474,-6.569237,70.000000,2.518981,13,5.944615
question-475,2.390940,70.000000,6.864924,24,5.814167
question-476,145.315950,70.000000,18.208683,0,0.000000
question-477,77.124093,70.000000,18.890414,3,5.686667
question-478,45.816578,70.000000,13.810761,286,5.968706
question-479,-125.048714,70.000000,17.159824,0,0.000000
question-480,83.604988,70.000000,11.432739,1,5.720000
question-481,8.364745,70.000000,13.997369,57,5.849123
question-482,-102.659144,70.000000,5.050665,0,0.000000
question-483,60.931182,70.000000,4.329928,0,0.000000
question-484,-41.388470,70.000000,19.648770,93,5.913011
question-485,145.645531,70.000000,7.400430,0,0.000000
question-486,-150.882300,70.000000,6.311314,0,0.000000
question-487,-32.609789,70.000000,6.854965,6,5.593333
question-488,109.532322,70.000000,7.855289,0,0.000000
question-489,-29.969329,70.000000,4.622619,5,5.614000
question-490,67.583867,70.000000,16.047868,0,0.000000
question-491,44.754499,70.000000,12.216723,278,5.974424
question-492,-154.937254,70.000000,12.730045,0,0.000000
question-493,-0.745070,70.000000,2.853528,12,5.834167
question-494,-124.283219,70.000000,17.873453,0,0.000000
question-495,-9.434726,70.000000,3.508104,19,5.884737
question-496,81.800631,70.000000,13.884554,1,5.720000
question-497,130.822448,70.000000,9.982237,0,0.000000
question-498,102.475869,70.000000,2.999085,0,0.000000
question-499,-120.949019,70.000000,8.925208,0,0.000000
question-500,148.844580,70.000000,11.414781,0,0.000000
question-501,-20.708238,70.000000,10.773858,54,5.930556
question-502,103.078964,70.000000,8.411111,0,0.000000
question-503,28.090066,70.000000,13.686991,380,5.993632
question-504,10.755840,70.000000,5.785825,0,0.000000
question-505,-125.424745,70.000000,17.507618,0,0.000000
question-506,-119.944097,70.000000,3.674618,0,0.000000
question-507,74.533548,70.000000,16.028577,1,5.720000
question-508,132.075127,70.000000,5.002359,0,0.000000
question-509,115.508380,70.000000,12.986956,0,0.000000
question-510,51.226878,70.000000,19.815284,320,5.972531
question-511,-146.837500,70.000000,17.944281,0,0.000000
question-512,157.004636,70.000000,3.954804,0,0.000000
question-513,-57.663867,70.000000,5.767144,0,0.000000
question-514,-90.798988,70.000000,3.427401,0,0.000000
question-515,-81.795741,70.000000,0.747824,0,0.000000
question-516,88.693992,70.000000,6.599224,1,5.720000
question-517,105.988346,70.000000,6.146798,0,0.000000
question-518,71.062015,70.000000,10.323336,0,0.000000
question-519,5.253089,70.000000,15.102978,79,5.861266
question-520,-96.061621,70.000000,7.349139,0,0.000000
question-521,-38.655782,70.000000,19.519578,96,5.915417
question-522,100.214596,70.000000,7.443230,0,0.000000
question-523,-46.910363,70.000000,16.820954,44,5.985227
question-524,-141.384164,70.000000,6.055586,0,0.000000
question-525,111.946737,70.000000,1.656798,0,0.000000
question-526,100.839501,70.000000,19.659414,1,5.720000
